id,sensor__sensor_id,sensor__sensor_name,value,unit,timestamp
3044,sensor_spo2,SPO2,99.2,%,2025-04-10 13:52:00
3045,sensor_heart,Nhịp Tim,68.3,BPM,2025-04-10 13:52:00
3046,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 13:57:00
3047,sensor_spo2,SPO2,97.9,%,2025-04-10 13:57:00
3048,sensor_heart,Nhịp Tim,81.4,BPM,2025-04-10 13:57:00
3049,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-10 14:02:00
3050,sensor_spo2,SPO2,97.3,%,2025-04-10 14:02:00
3051,sensor_heart,Nhịp Tim,68.5,BPM,2025-04-10 14:02:00
3052,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-10 14:07:00
3053,sensor_spo2,SPO2,95.0,%,2025-04-10 14:07:00
3054,sensor_heart,Nhịp Tim,87.7,BPM,2025-04-10 14:07:00
3055,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-10 14:12:00
3056,sensor_spo2,SPO2,99.3,%,2025-04-10 14:12:00
3057,sensor_heart,Nhịp Tim,69.2,BPM,2025-04-10 14:12:00
3058,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-10 14:17:00
3059,sensor_spo2,SPO2,96.4,%,2025-04-10 14:17:00
3060,sensor_heart,Nhịp Tim,86.1,BPM,2025-04-10 14:17:00
3061,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-10 14:22:00
3062,sensor_spo2,SPO2,98.7,%,2025-04-10 14:22:00
3063,sensor_heart,Nhịp Tim,78.0,BPM,2025-04-10 14:22:00
3064,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-10 14:27:00
3065,sensor_spo2,SPO2,95.5,%,2025-04-10 14:27:00
3066,sensor_heart,Nhịp Tim,76.3,BPM,2025-04-10 14:27:00
3067,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 14:32:00
3068,sensor_spo2,SPO2,98.1,%,2025-04-10 14:32:00
3069,sensor_heart,Nhịp Tim,76.2,BPM,2025-04-10 14:32:00
3070,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 14:37:00
3071,sensor_spo2,SPO2,95.2,%,2025-04-10 14:37:00
3072,sensor_heart,Nhịp Tim,88.2,BPM,2025-04-10 14:37:00
3073,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-10 14:42:00
3074,sensor_spo2,SPO2,99.9,%,2025-04-10 14:42:00
3075,sensor_heart,Nhịp Tim,71.7,BPM,2025-04-10 14:42:00
3076,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 14:47:00
3077,sensor_spo2,SPO2,98.3,%,2025-04-10 14:47:00
3078,sensor_heart,Nhịp Tim,76.1,BPM,2025-04-10 14:47:00
3079,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-10 14:52:00
3080,sensor_spo2,SPO2,95.5,%,2025-04-10 14:52:00
3081,sensor_heart,Nhịp Tim,67.1,BPM,2025-04-10 14:52:00
3082,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-10 14:57:00
3083,sensor_spo2,SPO2,95.2,%,2025-04-10 14:57:00
3084,sensor_heart,Nhịp Tim,84.9,BPM,2025-04-10 14:57:00
3085,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 15:02:00
3086,sensor_spo2,SPO2,97.4,%,2025-04-10 15:02:00
3087,sensor_heart,Nhịp Tim,69.2,BPM,2025-04-10 15:02:00
3088,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 15:07:00
3089,sensor_spo2,SPO2,97.9,%,2025-04-10 15:07:00
3090,sensor_heart,Nhịp Tim,80.8,BPM,2025-04-10 15:07:00
3091,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 15:12:00
3092,sensor_spo2,SPO2,98.4,%,2025-04-10 15:12:00
3093,sensor_heart,Nhịp Tim,71.5,BPM,2025-04-10 15:12:00
3094,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-10 15:17:00
3095,sensor_spo2,SPO2,96.2,%,2025-04-10 15:17:00
3096,sensor_heart,Nhịp Tim,79.7,BPM,2025-04-10 15:17:00
3097,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 15:22:00
3098,sensor_spo2,SPO2,95.8,%,2025-04-10 15:22:00
3099,sensor_heart,Nhịp Tim,79.5,BPM,2025-04-10 15:22:00
3100,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-10 15:27:00
3101,sensor_spo2,SPO2,99.3,%,2025-04-10 15:27:00
3102,sensor_heart,Nhịp Tim,75.8,BPM,2025-04-10 15:27:00
3103,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 15:32:00
3104,sensor_spo2,SPO2,96.3,%,2025-04-10 15:32:00
3105,sensor_heart,Nhịp Tim,93.5,BPM,2025-04-10 15:32:00
3106,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 15:37:00
3107,sensor_spo2,SPO2,99.6,%,2025-04-10 15:37:00
3108,sensor_heart,Nhịp Tim,98.1,BPM,2025-04-10 15:37:00
3109,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-10 15:42:00
3110,sensor_spo2,SPO2,98.2,%,2025-04-10 15:42:00
3111,sensor_heart,Nhịp Tim,68.0,BPM,2025-04-10 15:42:00
3112,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-10 15:47:00
3113,sensor_spo2,SPO2,98.4,%,2025-04-10 15:47:00
3114,sensor_heart,Nhịp Tim,79.8,BPM,2025-04-10 15:47:00
3115,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 15:52:00
3116,sensor_spo2,SPO2,95.2,%,2025-04-10 15:52:00
3117,sensor_heart,Nhịp Tim,72.9,BPM,2025-04-10 15:52:00
3118,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 15:57:00
3119,sensor_spo2,SPO2,95.3,%,2025-04-10 15:57:00
3120,sensor_heart,Nhịp Tim,80.8,BPM,2025-04-10 15:57:00
3121,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 16:02:00
3122,sensor_spo2,SPO2,96.9,%,2025-04-10 16:02:00
3123,sensor_heart,Nhịp Tim,90.0,BPM,2025-04-10 16:02:00
3124,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 16:07:00
3125,sensor_spo2,SPO2,95.9,%,2025-04-10 16:07:00
3126,sensor_heart,Nhịp Tim,93.2,BPM,2025-04-10 16:07:00
3127,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-10 16:12:00
3128,sensor_spo2,SPO2,98.2,%,2025-04-10 16:12:00
3129,sensor_heart,Nhịp Tim,70.0,BPM,2025-04-10 16:12:00
3130,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 16:17:00
3131,sensor_spo2,SPO2,98.8,%,2025-04-10 16:17:00
3132,sensor_heart,Nhịp Tim,66.6,BPM,2025-04-10 16:17:00
3133,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-10 16:22:00
3134,sensor_spo2,SPO2,97.6,%,2025-04-10 16:22:00
3135,sensor_heart,Nhịp Tim,88.4,BPM,2025-04-10 16:22:00
3136,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 16:27:00
3137,sensor_spo2,SPO2,98.4,%,2025-04-10 16:27:00
3138,sensor_heart,Nhịp Tim,95.9,BPM,2025-04-10 16:27:00
3139,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 16:32:00
3140,sensor_spo2,SPO2,99.0,%,2025-04-10 16:32:00
3141,sensor_heart,Nhịp Tim,88.7,BPM,2025-04-10 16:32:00
3142,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-10 16:37:00
3143,sensor_spo2,SPO2,96.2,%,2025-04-10 16:37:00
3144,sensor_heart,Nhịp Tim,99.5,BPM,2025-04-10 16:37:00
3145,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-10 16:42:00
3146,sensor_spo2,SPO2,96.1,%,2025-04-10 16:42:00
3147,sensor_heart,Nhịp Tim,76.1,BPM,2025-04-10 16:42:00
3148,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-10 16:47:00
3149,sensor_spo2,SPO2,99.6,%,2025-04-10 16:47:00
3150,sensor_heart,Nhịp Tim,97.4,BPM,2025-04-10 16:47:00
3151,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-10 16:52:00
3152,sensor_spo2,SPO2,97.8,%,2025-04-10 16:52:00
3153,sensor_heart,Nhịp Tim,84.9,BPM,2025-04-10 16:52:00
3154,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-10 16:57:00
3155,sensor_spo2,SPO2,98.6,%,2025-04-10 16:57:00
3156,sensor_heart,Nhịp Tim,69.3,BPM,2025-04-10 16:57:00
3157,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 17:02:00
3158,sensor_spo2,SPO2,97.5,%,2025-04-10 17:02:00
3159,sensor_heart,Nhịp Tim,77.2,BPM,2025-04-10 17:02:00
3160,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-10 17:07:00
3161,sensor_spo2,SPO2,99.1,%,2025-04-10 17:07:00
3162,sensor_heart,Nhịp Tim,83.6,BPM,2025-04-10 17:07:00
3163,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-10 17:12:00
3164,sensor_spo2,SPO2,97.8,%,2025-04-10 17:12:00
3165,sensor_heart,Nhịp Tim,65.9,BPM,2025-04-10 17:12:00
3166,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-10 17:17:00
3167,sensor_spo2,SPO2,95.5,%,2025-04-10 17:17:00
3168,sensor_heart,Nhịp Tim,72.1,BPM,2025-04-10 17:17:00
3169,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 17:22:00
3170,sensor_spo2,SPO2,96.3,%,2025-04-10 17:22:00
3171,sensor_heart,Nhịp Tim,85.5,BPM,2025-04-10 17:22:00
3172,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 17:27:00
3173,sensor_spo2,SPO2,95.8,%,2025-04-10 17:27:00
3174,sensor_heart,Nhịp Tim,86.9,BPM,2025-04-10 17:27:00
3175,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-10 17:32:00
3176,sensor_spo2,SPO2,99.7,%,2025-04-10 17:32:00
3177,sensor_heart,Nhịp Tim,77.0,BPM,2025-04-10 17:32:00
3178,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 17:37:00
3179,sensor_spo2,SPO2,96.1,%,2025-04-10 17:37:00
3180,sensor_heart,Nhịp Tim,89.6,BPM,2025-04-10 17:37:00
3181,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 17:42:00
3182,sensor_spo2,SPO2,97.0,%,2025-04-10 17:42:00
3183,sensor_heart,Nhịp Tim,98.5,BPM,2025-04-10 17:42:00
3184,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 17:47:00
3185,sensor_spo2,SPO2,96.7,%,2025-04-10 17:47:00
3186,sensor_heart,Nhịp Tim,100.0,BPM,2025-04-10 17:47:00
3187,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 17:52:00
3188,sensor_spo2,SPO2,95.5,%,2025-04-10 17:52:00
3189,sensor_heart,Nhịp Tim,72.2,BPM,2025-04-10 17:52:00
3190,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 17:57:00
3191,sensor_spo2,SPO2,95.3,%,2025-04-10 17:57:00
3192,sensor_heart,Nhịp Tim,94.1,BPM,2025-04-10 17:57:00
3193,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 18:02:00
3194,sensor_spo2,SPO2,99.4,%,2025-04-10 18:02:00
3195,sensor_heart,Nhịp Tim,69.2,BPM,2025-04-10 18:02:00
3196,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-10 18:07:00
3197,sensor_spo2,SPO2,97.3,%,2025-04-10 18:07:00
3198,sensor_heart,Nhịp Tim,68.2,BPM,2025-04-10 18:07:00
3199,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 18:12:00
3200,sensor_spo2,SPO2,98.2,%,2025-04-10 18:12:00
3201,sensor_heart,Nhịp Tim,61.3,BPM,2025-04-10 18:12:00
3202,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-10 18:17:00
3203,sensor_spo2,SPO2,96.2,%,2025-04-10 18:17:00
3204,sensor_heart,Nhịp Tim,60.9,BPM,2025-04-10 18:17:00
3205,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 18:22:00
3206,sensor_spo2,SPO2,98.2,%,2025-04-10 18:22:00
3207,sensor_heart,Nhịp Tim,95.4,BPM,2025-04-10 18:22:00
3208,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 18:27:00
3209,sensor_spo2,SPO2,95.6,%,2025-04-10 18:27:00
3210,sensor_heart,Nhịp Tim,84.9,BPM,2025-04-10 18:27:00
3211,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 18:32:00
3212,sensor_spo2,SPO2,98.9,%,2025-04-10 18:32:00
3213,sensor_heart,Nhịp Tim,86.3,BPM,2025-04-10 18:32:00
3214,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 18:37:00
3215,sensor_spo2,SPO2,96.7,%,2025-04-10 18:37:00
3216,sensor_heart,Nhịp Tim,97.2,BPM,2025-04-10 18:37:00
3217,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-10 18:42:00
3218,sensor_spo2,SPO2,100.0,%,2025-04-10 18:42:00
3219,sensor_heart,Nhịp Tim,70.9,BPM,2025-04-10 18:42:00
3220,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 18:47:00
3221,sensor_spo2,SPO2,98.4,%,2025-04-10 18:47:00
3222,sensor_heart,Nhịp Tim,66.0,BPM,2025-04-10 18:47:00
3223,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 18:52:00
3224,sensor_spo2,SPO2,97.0,%,2025-04-10 18:52:00
3225,sensor_heart,Nhịp Tim,98.4,BPM,2025-04-10 18:52:00
3226,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 18:57:00
3227,sensor_spo2,SPO2,97.1,%,2025-04-10 18:57:00
3228,sensor_heart,Nhịp Tim,85.6,BPM,2025-04-10 18:57:00
3229,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-10 19:02:00
3230,sensor_spo2,SPO2,99.4,%,2025-04-10 19:02:00
3231,sensor_heart,Nhịp Tim,78.9,BPM,2025-04-10 19:02:00
3232,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 19:07:00
3233,sensor_spo2,SPO2,97.7,%,2025-04-10 19:07:00
3234,sensor_heart,Nhịp Tim,89.5,BPM,2025-04-10 19:07:00
3235,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 19:12:00
3236,sensor_spo2,SPO2,95.8,%,2025-04-10 19:12:00
3237,sensor_heart,Nhịp Tim,88.9,BPM,2025-04-10 19:12:00
3238,sensor_temp,Nhiệt Độ,36.5,°C,2025-04-10 19:17:00
3239,sensor_spo2,SPO2,99.2,%,2025-04-10 19:17:00
3240,sensor_heart,Nhịp Tim,78.4,BPM,2025-04-10 19:17:00
3241,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-10 19:22:00
3242,sensor_spo2,SPO2,97.6,%,2025-04-10 19:22:00
3243,sensor_heart,Nhịp Tim,62.6,BPM,2025-04-10 19:22:00
3244,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-10 19:27:00
3245,sensor_spo2,SPO2,95.7,%,2025-04-10 19:27:00
3246,sensor_heart,Nhịp Tim,99.4,BPM,2025-04-10 19:27:00
3247,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 19:32:00
3248,sensor_spo2,SPO2,96.6,%,2025-04-10 19:32:00
3249,sensor_heart,Nhịp Tim,69.9,BPM,2025-04-10 19:32:00
3250,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-10 19:37:00
3251,sensor_spo2,SPO2,95.4,%,2025-04-10 19:37:00
3252,sensor_heart,Nhịp Tim,91.1,BPM,2025-04-10 19:37:00
3253,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-10 19:42:00
3254,sensor_spo2,SPO2,98.0,%,2025-04-10 19:42:00
3255,sensor_heart,Nhịp Tim,92.2,BPM,2025-04-10 19:42:00
3256,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 19:47:00
3257,sensor_spo2,SPO2,99.4,%,2025-04-10 19:47:00
3258,sensor_heart,Nhịp Tim,84.1,BPM,2025-04-10 19:47:00
3259,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 19:52:00
3260,sensor_spo2,SPO2,96.7,%,2025-04-10 19:52:00
3261,sensor_heart,Nhịp Tim,69.7,BPM,2025-04-10 19:52:00
3262,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 19:57:00
3263,sensor_spo2,SPO2,95.4,%,2025-04-10 19:57:00
3264,sensor_heart,Nhịp Tim,82.9,BPM,2025-04-10 19:57:00
3265,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 20:02:00
3266,sensor_spo2,SPO2,95.5,%,2025-04-10 20:02:00
3267,sensor_heart,Nhịp Tim,67.2,BPM,2025-04-10 20:02:00
3268,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-10 20:07:00
3269,sensor_spo2,SPO2,98.7,%,2025-04-10 20:07:00
3270,sensor_heart,Nhịp Tim,77.9,BPM,2025-04-10 20:07:00
3271,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 20:12:00
3272,sensor_spo2,SPO2,98.0,%,2025-04-10 20:12:00
3273,sensor_heart,Nhịp Tim,87.5,BPM,2025-04-10 20:12:00
3274,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-10 20:17:00
3275,sensor_spo2,SPO2,95.9,%,2025-04-10 20:17:00
3276,sensor_heart,Nhịp Tim,99.1,BPM,2025-04-10 20:17:00
3277,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 20:22:00
3278,sensor_spo2,SPO2,95.5,%,2025-04-10 20:22:00
3279,sensor_heart,Nhịp Tim,72.6,BPM,2025-04-10 20:22:00
3280,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 20:27:00
3281,sensor_spo2,SPO2,97.1,%,2025-04-10 20:27:00
3282,sensor_heart,Nhịp Tim,75.2,BPM,2025-04-10 20:27:00
3283,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-10 20:32:00
3284,sensor_spo2,SPO2,96.5,%,2025-04-10 20:32:00
3285,sensor_heart,Nhịp Tim,73.5,BPM,2025-04-10 20:32:00
3286,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 20:37:00
3287,sensor_spo2,SPO2,98.3,%,2025-04-10 20:37:00
3288,sensor_heart,Nhịp Tim,74.5,BPM,2025-04-10 20:37:00
3289,sensor_temp,Nhiệt Độ,37.5,°C,2025-04-10 20:42:00
3290,sensor_spo2,SPO2,97.6,%,2025-04-10 20:42:00
3291,sensor_heart,Nhịp Tim,76.1,BPM,2025-04-10 20:42:00
3292,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 20:47:00
3293,sensor_spo2,SPO2,98.0,%,2025-04-10 20:47:00
3294,sensor_heart,Nhịp Tim,91.2,BPM,2025-04-10 20:47:00
3295,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 20:52:00
3296,sensor_spo2,SPO2,97.0,%,2025-04-10 20:52:00
3297,sensor_heart,Nhịp Tim,72.7,BPM,2025-04-10 20:52:00
3298,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-10 20:57:00
3299,sensor_spo2,SPO2,98.7,%,2025-04-10 20:57:00
3300,sensor_heart,Nhịp Tim,61.7,BPM,2025-04-10 20:57:00
3301,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-10 21:02:00
3302,sensor_spo2,SPO2,99.3,%,2025-04-10 21:02:00
3303,sensor_heart,Nhịp Tim,84.3,BPM,2025-04-10 21:02:00
3304,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-10 21:07:00
3305,sensor_spo2,SPO2,97.5,%,2025-04-10 21:07:00
3306,sensor_heart,Nhịp Tim,94.6,BPM,2025-04-10 21:07:00
3307,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 21:12:00
3308,sensor_spo2,SPO2,99.0,%,2025-04-10 21:12:00
3309,sensor_heart,Nhịp Tim,77.9,BPM,2025-04-10 21:12:00
3310,sensor_temp,Nhiệt Độ,37.4,°C,2025-04-10 21:17:00
3311,sensor_spo2,SPO2,95.2,%,2025-04-10 21:17:00
3312,sensor_heart,Nhịp Tim,80.8,BPM,2025-04-10 21:17:00
3313,sensor_temp,Nhiệt Độ,36.7,°C,2025-04-10 21:22:00
3314,sensor_spo2,SPO2,96.2,%,2025-04-10 21:22:00
3315,sensor_heart,Nhịp Tim,74.1,BPM,2025-04-10 21:22:00
3316,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 21:27:00
3317,sensor_spo2,SPO2,97.5,%,2025-04-10 21:27:00
3318,sensor_heart,Nhịp Tim,79.5,BPM,2025-04-10 21:27:00
3319,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 21:32:00
3320,sensor_spo2,SPO2,99.3,%,2025-04-10 21:32:00
3321,sensor_heart,Nhịp Tim,72.9,BPM,2025-04-10 21:32:00
3322,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 21:37:00
3323,sensor_spo2,SPO2,99.7,%,2025-04-10 21:37:00
3324,sensor_heart,Nhịp Tim,87.0,BPM,2025-04-10 21:37:00
3325,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 21:42:00
3326,sensor_spo2,SPO2,97.2,%,2025-04-10 21:42:00
3327,sensor_heart,Nhịp Tim,65.5,BPM,2025-04-10 21:42:00
3328,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 21:47:00
3329,sensor_spo2,SPO2,97.4,%,2025-04-10 21:47:00
3330,sensor_heart,Nhịp Tim,70.4,BPM,2025-04-10 21:47:00
3331,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-10 21:52:00
3332,sensor_spo2,SPO2,95.8,%,2025-04-10 21:52:00
3333,sensor_heart,Nhịp Tim,80.5,BPM,2025-04-10 21:52:00
3334,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 21:57:00
3335,sensor_spo2,SPO2,97.4,%,2025-04-10 21:57:00
3336,sensor_heart,Nhịp Tim,97.5,BPM,2025-04-10 21:57:00
3337,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 22:02:00
3338,sensor_spo2,SPO2,98.8,%,2025-04-10 22:02:00
3339,sensor_heart,Nhịp Tim,60.1,BPM,2025-04-10 22:02:00
3340,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-10 22:07:00
3341,sensor_spo2,SPO2,99.4,%,2025-04-10 22:07:00
3342,sensor_heart,Nhịp Tim,85.1,BPM,2025-04-10 22:07:00
3343,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 22:12:00
3344,sensor_spo2,SPO2,99.3,%,2025-04-10 22:12:00
3345,sensor_heart,Nhịp Tim,83.7,BPM,2025-04-10 22:12:00
3346,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 22:17:00
3347,sensor_spo2,SPO2,99.2,%,2025-04-10 22:17:00
3348,sensor_heart,Nhịp Tim,62.5,BPM,2025-04-10 22:17:00
3349,sensor_temp,Nhiệt Độ,36.0,°C,2025-04-10 22:22:00
3350,sensor_spo2,SPO2,98.9,%,2025-04-10 22:22:00
3351,sensor_heart,Nhịp Tim,80.7,BPM,2025-04-10 22:22:00
3352,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 22:27:00
3353,sensor_spo2,SPO2,97.4,%,2025-04-10 22:27:00
3354,sensor_heart,Nhịp Tim,66.2,BPM,2025-04-10 22:27:00
3355,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 22:32:00
3356,sensor_spo2,SPO2,98.9,%,2025-04-10 22:32:00
3357,sensor_heart,Nhịp Tim,61.0,BPM,2025-04-10 22:32:00
3358,sensor_temp,Nhiệt Độ,36.2,°C,2025-04-10 22:37:00
3359,sensor_spo2,SPO2,99.9,%,2025-04-10 22:37:00
3360,sensor_heart,Nhịp Tim,66.0,BPM,2025-04-10 22:37:00
3361,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 22:42:00
3362,sensor_spo2,SPO2,98.0,%,2025-04-10 22:42:00
3363,sensor_heart,Nhịp Tim,95.4,BPM,2025-04-10 22:42:00
3364,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 22:47:00
3365,sensor_spo2,SPO2,98.9,%,2025-04-10 22:47:00
3366,sensor_heart,Nhịp Tim,71.8,BPM,2025-04-10 22:47:00
3367,sensor_temp,Nhiệt Độ,36.9,°C,2025-04-10 22:52:00
3368,sensor_spo2,SPO2,97.1,%,2025-04-10 22:52:00
3369,sensor_heart,Nhịp Tim,95.1,BPM,2025-04-10 22:52:00
3370,sensor_temp,Nhiệt Độ,36.1,°C,2025-04-10 22:57:00
3371,sensor_spo2,SPO2,95.4,%,2025-04-10 22:57:00
3372,sensor_heart,Nhịp Tim,64.7,BPM,2025-04-10 22:57:00
3373,sensor_temp,Nhiệt Độ,37.3,°C,2025-04-10 23:02:00
3374,sensor_spo2,SPO2,96.8,%,2025-04-10 23:02:00
3375,sensor_heart,Nhịp Tim,83.3,BPM,2025-04-10 23:02:00
3376,sensor_temp,Nhiệt Độ,36.4,°C,2025-04-10 23:07:00
3377,sensor_spo2,SPO2,96.5,%,2025-04-10 23:07:00
3378,sensor_heart,Nhịp Tim,61.1,BPM,2025-04-10 23:07:00
3379,sensor_temp,Nhiệt Độ,37.2,°C,2025-04-10 23:12:00
3380,sensor_spo2,SPO2,96.4,%,2025-04-10 23:12:00
3381,sensor_heart,Nhịp Tim,71.0,BPM,2025-04-10 23:12:00
3382,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 23:17:00
3383,sensor_spo2,SPO2,98.4,%,2025-04-10 23:17:00
3384,sensor_heart,Nhịp Tim,74.7,BPM,2025-04-10 23:17:00
3385,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 23:22:00
3386,sensor_spo2,SPO2,96.9,%,2025-04-10 23:22:00
3387,sensor_heart,Nhịp Tim,75.6,BPM,2025-04-10 23:22:00
3388,sensor_temp,Nhiệt Độ,37.0,°C,2025-04-10 23:27:00
3389,sensor_spo2,SPO2,99.8,%,2025-04-10 23:27:00
3390,sensor_heart,Nhịp Tim,78.1,BPM,2025-04-10 23:27:00
3391,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 23:32:00
3392,sensor_spo2,SPO2,99.0,%,2025-04-10 23:32:00
3393,sensor_heart,Nhịp Tim,99.2,BPM,2025-04-10 23:32:00
3394,sensor_temp,Nhiệt Độ,36.6,°C,2025-04-10 23:37:00
3395,sensor_spo2,SPO2,99.8,%,2025-04-10 23:37:00
3396,sensor_heart,Nhịp Tim,88.0,BPM,2025-04-10 23:37:00
3397,sensor_temp,Nhiệt Độ,37.1,°C,2025-04-10 23:42:00
3398,sensor_spo2,SPO2,97.3,%,2025-04-10 23:42:00
3399,sensor_heart,Nhịp Tim,65.7,BPM,2025-04-10 23:42:00
3400,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 23:47:00
3401,sensor_spo2,SPO2,99.4,%,2025-04-10 23:47:00
3402,sensor_heart,Nhịp Tim,87.3,BPM,2025-04-10 23:47:00
3403,sensor_temp,Nhiệt Độ,36.3,°C,2025-04-10 23:52:00
3404,sensor_spo2,SPO2,96.7,%,2025-04-10 23:52:00
3405,sensor_heart,Nhịp Tim,69.8,BPM,2025-04-10 23:52:00
3406,sensor_temp,Nhiệt Độ,36.8,°C,2025-04-10 23:57:00
3407,sensor_spo2,SPO2,95.9,%,2025-04-10 23:57:00
